org.jboss.staxmapper.FormattingXMLStreamWriter,source,208
org.jboss.staxmapper.FormattingXMLStreamWriter,source,196
org.jboss.staxmapper.FormattingXMLStreamWriter,source,199
org.jboss.staxmapper.FormattingXMLStreamWriter,source,200
org.jboss.staxmapper.FormattingXMLStreamWriter,source,205
org.jboss.staxmapper.FormattingXMLStreamWriter,source,206
org.jboss.staxmapper.FormattingXMLStreamWriter,source,207
org.jboss.staxmapper.FormattingXMLStreamWriter,sink,196
org.jboss.staxmapper.FormattingXMLStreamWriter,sink,199
org.jboss.staxmapper.FormattingXMLStreamWriter,sink,200
